timestamp,latitude,longitude,altitude_km,velocity_kph
2025-11-11T00:43:34+08:00,48.649896113154,116.66725145183,421.80529748758,27594.9442069
2025-11-11T00:43:43+08:00,48.442947993173,117.44884447924,421.78029140621,27594.876019414
2025-11-11T00:43:53+08:00,48.206229018155,118.30940082568,421.75118983839,27594.799868823
2025-11-11T00:44:04+08:00,47.937740499762,119.24631795534,421.71761379442,27594.715595727
2025-11-11T00:44:14+08:00,47.68643469007,120.08914644734,421.68570413608,27594.638486983
2025-11-11T00:44:24+08:00,47.428375598175,120.92341143507,421.65250969675,27594.56086926
2025-11-11T00:44:33+08:00,47.190450446359,121.66688157289,421.62156511674,27594.490548387
2025-11-11T00:44:44+08:00,46.892496424311,122.56602517414,421.58240803835,27594.40396305
2025-11-11T00:44:55+08:00,46.586823682042,123.45463646949,421.54182749028,27594.316628251
2025-11-11T00:45:05+08:00,46.302382987157,124.25329334393,421.50374374457,27594.236539588
2025-11-11T00:45:14+08:00,46.041153111674,124.96460828937,421.468530722,27594.16386076
2025-11-11T00:45:24+08:00,45.745195768598,125.74665223521,421.42839983691,27594.082403042
2025-11-11T00:45:34+08:00,45.443357768853,126.51995489597,421.38725046068,27594.000164959
2025-11-11T00:45:44+08:00,45.135760281392,127.28453699278,421.34512403211,27593.917103362
2025-11-11T00:45:53+08:00,44.854098399776,127.96522691932,421.30640989677,27593.841607662
2025-11-11T00:46:04+08:00,44.503770008113,128.7876574826,421.25811034256,27593.748333497
2025-11-11T00:46:14+08:00,44.179617918402,129.52627118093,421.21331049159,27593.662535533
2025-11-11T00:46:24+08:00,43.850183651278,130.25632287297,421.16770782386,27593.5757337
2025-11-11T00:46:34+08:00,43.515586325657,130.97786439912,421.12134819578,27593.487881693
2025-11-11T00:46:44+08:00,43.175939646775,131.69096296608,421.0742776178,27593.398931428
2025-11-11T00:46:54+08:00,42.831355721385,132.3956917118,421.026542766,27593.30883411
2025-11-11T00:47:04+08:00,42.481949246869,133.09212089602,420.97819154457,27593.217541379
2025-11-11T00:47:14+08:00,42.127829138785,133.78033447082,420.92927190649,27593.12500317
2025-11-11T00:47:25+08:00,41.732981043674,134.52798540651,420.87486179193,27593.021712236
2025-11-11T00:47:34+08:00,41.405879288611,135.13246519539,420.82992270879,27592.935988243
2025-11-11T00:47:44+08:00,41.038263041123,135.7965639329,420.77959250899,27592.839409745
2025-11-11T00:47:53+08:00,40.703736240632,136.38754300007,420.73397717776,27592.751250634
2025-11-11T00:48:04+08:00,40.290261770521,137.10132163267,420.67787229187,27592.641850962
2025-11-11T00:48:14+08:00,39.910079583389,137.74218266747,420.62658463037,27592.540766248
2025-11-11T00:48:24+08:00,39.525905501475,138.37550951085,420.57508048899,27592.438073623
2025-11-11T00:48:33+08:00,39.176817784352,138.9391474193,420.52858508939,27592.344232171
2025-11-11T00:48:44+08:00,38.745970407514,139.61998667745,420.47163246913,27592.227653006
2025-11-11T00:48:53+08:00,38.390117661881,140.17054378092,420.4249788867,27592.130682353
2025-11-11T00:49:04+08:00,37.951205030521,140.83564131334,420.36794968548,27592.010160641
2025-11-11T00:49:14+08:00,37.548484222697,141.43294834506,420.31615298002,27591.898627089
2025-11-11T00:49:24+08:00,37.142323993549,142.02339195963,420.26445788061,27591.785163872
2025-11-11T00:49:34+08:00,36.732807966843,142.60709116362,420.2129180568,27591.669716344
2025-11-11T00:49:44+08:00,36.320017946962,143.18416541959,420.16158736548,27591.552229816
2025-11-11T00:49:54+08:00,35.904038982078,143.75472762152,420.11052043666,27591.43265105
2025-11-11T00:50:05+08:00,35.442872580793,144.37496763204,420.05471609894,27591.298632808
2025-11-11T00:50:14+08:00,35.06282586327,144.87679616668,420.00939449289,27591.186998583
2025-11-11T00:50:24+08:00,34.637748335356,145.4285357902,419.95944460331,27591.060817549
2025-11-11T00:50:34+08:00,34.209790127481,145.9742364931,419.90997604997,27590.932328241
2025-11-11T00:50:45+08:00,33.73579485899,146.56767408542,419.85618147319,27590.788259758
2025-11-11T00:50:53+08:00,33.388992804018,146.99485224245,419.81750689025,27590.681647689
2025-11-11T00:51:05+08:00,32.865593211601,147.62879852551,419.76027079721,27590.518766153
2025-11-11T00:51:15+08:00,32.426574196908,148.15095921717,419.71334514387,27590.380258057
2025-11-11T00:51:24+08:00,32.029298007392,148.6162435342,419.67175915691,27590.253398758
2025-11-11T00:51:33+08:00,31.630026197769,149.0771987962,419.63082707266,27590.124414444
2025-11-11T00:51:44+08:00,31.139384170059,149.63483147593,419.5817440919,27589.963826395
2025-11-11T00:51:54+08:00,30.690891817936,150.13638954105,419.53808193889,27589.814978251
2025-11-11T00:52:04+08:00,30.240124383325,150.63293965596,419.49538786842,27589.663355193
2025-11-11T00:52:14+08:00,29.787140208467,151.12459398978,419.45371478213,27589.508907305
2025-11-11T00:52:24+08:00,29.332001801892,151.61145772015,419.41311576422,27589.351587201
2025-11-11T00:52:34+08:00,28.874763091758,152.09364279679,419.37364288755,27589.191345692
2025-11-11T00:52:44+08:00,28.415484106353,152.57125223939,419.33534848829,27589.028136893
2025-11-11T00:52:54+08:00,27.954218150093,153.04439373988,419.29828401212,27588.861913775
2025-11-11T00:53:05+08:00,27.444593335579,153.5598153691,419.25899457367,27588.675531833
2025-11-11T00:53:15+08:00,26.979329015842,154.02391311337,419.22467891604,27588.502831362
2025-11-11T00:53:25+08:00,26.512241317837,154.48386317255,419.1917502162,27588.326978194
2025-11-11T00:53:34+08:00,26.090343093448,154.89435732917,419.16334110452,27588.165978636
2025-11-11T00:53:44+08:00,25.619929262422,155.34670355649,419.13318381209,27587.98401837
2025-11-11T00:53:54+08:00,25.147835671433,155.79519115499,419.10455573363,27587.798784185
2025-11-11T00:54:05+08:00,24.626647601614,156.28418848572,419.07488811673,27587.591197066
2025-11-11T00:54:15+08:00,24.151180134167,156.72488819756,419.04962645446,27587.398959454
2025-11-11T00:54:25+08:00,23.67417720787,157.162026947,419.02604027014,27587.20332821
2025-11-11T00:54:34+08:00,23.243596561724,157.55248645398,419.00628298375,27587.024327649
2025-11-11T00:54:44+08:00,22.763798555138,157.98311610058,418.98600568605,27586.822149573
2025-11-11T00:54:54+08:00,22.28259219549,158.41045280433,418.96753452343,27586.616476051
2025-11-11T00:55:05+08:00,21.751687128417,158.87682889453,418.94935421989,27586.386158225
2025-11-11T00:55:14+08:00,21.316120418109,159.2556084417,418.93618390498,27586.194512454
2025-11-11T00:55:24+08:00,20.830938948932,159.67360250124,418.92338911711,27585.978161852
2025-11-11T00:55:33+08:00,20.393208479664,160.04728347334,418.91356148783,27585.780352619
2025-11-11T00:55:43+08:00,19.905696336815,160.45976618079,418.90455408374,27585.557104229
2025-11-11T00:55:54+08:00,19.368080724803,160.91029388301,418.89701597666,27585.307291924
2025-11-11T00:56:04+08:00,18.878154173305,161.31704041275,418.89235931869,27585.076311136
2025-11-11T00:56:15+08:00,18.337975535438,161.76145800459,418.88969866304,27584.817936858
2025-11-11T00:56:25+08:00,17.845796328302,162.16283369408,418.88955706697,27584.579122054
2025-11-11T00:56:35+08:00,17.352603224915,162.56177459398,418.8916205651,27584.33654692
2025-11-11T00:56:44+08:00,16.907889801879,162.91880685804,418.89539127581,27584.114998383
2025-11-11T00:56:54+08:00,16.412861179297,163.31334432899,418.90173754994,27583.865227508
2025-11-11T00:57:04+08:00,15.91691935576,163.70567478205,418.91038483675,27583.611648577
2025-11-11T00:57:15+08:00,15.370366683326,164.134782456,418.92259144657,27583.328296618
2025-11-11T00:57:24+08:00,14.922422340568,164.48402718587,418.93470524178,27583.093011119
2025-11-11T00:57:34+08:00,14.423935021869,164.87019855194,418.9504368054,27582.827932183
2025-11-11T00:57:44+08:00,13.924664296249,165.25446650632,418.96858635147,27582.559001335
2025-11-11T00:57:55+08:00,13.374597781828,165.67505187314,418.99137507525,27582.258719877
2025-11-11T00:58:05+08:00,12.87378487668,166.05556093534,419.01468661583,27581.981681326
2025-11-11T00:58:15+08:00,12.372283743314,166.43439346945,419.04049388503,27581.700775722
2025-11-11T00:58:24+08:00,11.920372874106,166.77396567747,419.065872746,27581.444655498
2025-11-11T00:58:34+08:00,11.417653786123,167.14980406241,419.09648260502,27581.156405023
2025-11-11T00:58:44+08:00,10.914336048384,167.52416912554,419.1296499193,27580.864291311
2025-11-11T00:58:54+08:00,10.410447150033,167.89713171768,419.16539366815,27580.568317703
2025-11-11T00:59:04+08:00,9.9060203445034,168.26875759856,419.20373109212,27580.268493002
2025-11-11T00:59:14+08:00,9.401082501989,168.63911646701,419.24467854204,27579.964824342
2025-11-11T00:59:25+08:00,8.8450929344413,169.04512989146,419.29275320357,27579.626360182
2025-11-11T00:59:34+08:00,8.3897858400979,169.37630476635,419.3344619025,27579.345996706
2025-11-11T00:59:44+08:00,7.8834834423939,169.74326800137,419.38332356523,27579.030863928
2025-11-11T00:59:54+08:00,7.3767849251691,170.10923042564,419.43484650181,27578.711940927
2025-11-11T01:00:05+08:00,6.8189898509339,170.5107132147,419.49460694016,27578.356768109
2025-11-11T01:00:15+08:00,6.3115428249649,170.87479214505,419.5517482987,27578.029942533
2025-11-11T01:00:25+08:00,5.8037846496752,171.23807292664,419.6115756816,27577.699388908
2025-11-11T01:00:34+08:00,5.3465566469616,171.56439803378,419.66772136705,27577.398721773
2025-11-11T01:00:44+08:00,4.8382756748272,171.92634436048,419.73266587146,27577.061148991
2025-11-11T01:00:54+08:00,4.3297614820302,172.28767911829,419.80030737283,27576.719923509
2025-11-11T01:01:04+08:00,3.8210386110188,172.64846754958,419.87064716007,27576.375073822
2025-11-11T01:01:15+08:00,3.2612321684625,173.0447809576,419.95113720628,27575.991589993
2025-11-11T01:01:24+08:00,2.8030705352639,173.36866085746,420.0194189059,27575.674629742
2025-11-11T01:01:34+08:00,2.2938799957614,173.7281907747,420.09784549078,27575.319106415
2025-11-11T01:01:44+08:00,1.7845839911271,174.08742884272,420.17896053825,27574.96009674
2025-11-11T01:01:54+08:00,1.27521273285,174.44643503729,420.26275726958,27574.597643416
2025-11-11T01:02:05+08:00,0.71484432074218,174.84115191214,420.35802263749,27574.195014301
2025-11-11T01:02:15+08:00,0.20539550446541,175.19987841325,420.44742524929,27573.825464715
2025-11-11T01:02:24+08:00,-0.25310649505213,175.5226997787,420.53015702966,27573.490039351
2025-11-11T01:02:35+08:00,-0.81346809026441,175.91728724491,420.63418045389,27573.076484824
2025-11-11T01:02:44+08:00,-1.2718962157601,176.24020710443,420.72165669222,27572.735229857
2025-11-11T01:02:54+08:00,-1.7811849568388,176.59914704487,420.8213362931,27572.353053119
2025-11-11T01:03:05+08:00,-2.3412824246415,176.99422523761,420.93398527059,27571.929066245
2025-11-11T01:03:15+08:00,-2.8503210808393,177.35367505804,421.03910214391,27571.540420691
2025-11-11T01:03:24+08:00,-3.308320406085,177.67746916805,421.13589698618,27571.188079638
2025-11-11T01:03:34+08:00,-3.817035566896,178.03762084646,421.24586128242,27570.793798485
2025-11-11T01:03:44+08:00,-4.3255392867552,178.39823129712,421.35834512027,27570.396641736
2025-11-11T01:03:54+08:00,-4.8338072463887,178.75936537227,421.47332569355,27569.996671026
2025-11-11T01:04:05+08:00,-5.392599934583,179.15729489427,421.60265903985,27569.5535294
2025-11-11T01:04:15+08:00,-5.9002864675305,179.51973597279,421.72280092511,27569.147863461
2025-11-11T01:04:25+08:00,-6.4076547428407,179.88289874312,421.84535868168,27568.739591387
2025-11-11T01:04:35+08:00,-6.9146798928014,-179.75315126503,421.97030392344,27568.328782328
2025-11-11T01:04:44+08:00,-7.3706834053584,-179.42487134445,422.08477014029,27567.956947763
2025-11-11T01:04:55+08:00,-7.9275821344325,-179.02263530459,422.22723202238,27567.499853758
2025-11-11T01:05:05+08:00,-8.4334085877796,-178.65593609865,422.35915141436,27567.081881474
2025-11-11T01:05:15+08:00,-8.9387783844679,-178.28819072711,422.4933282865,27566.661676618
2025-11-11T01:05:25+08:00,-9.44366566529,-177.91933132064,422.62972763717,27566.23931714
2025-11-11T01:05:35+08:00,-9.9480443204679,-177.54928952653,422.76831321467,27565.814882648
2025-11-11T01:05:45+08:00,-10.451881895074,-177.17800096808,422.90904581956,27565.388459553
2025-11-11T01:05:54+08:00,-10.904851336475,-176.84271777452,423.03750891535,27565.003046801
2025-11-11T01:06:05+08:00,-11.45782694302,-176.43140554971,423.19679576528,27564.529980879
2025-11-11T01:06:16+08:00,-12.01004312219,-176.01833603163,423.35853330975,27564.054821531
2025-11-11T01:06:24+08:00,-12.411157232273,-175.71676384409,423.47766776412,27563.70800258
2025-11-11T01:06:34+08:00,-12.911935365965,-175.33836556499,423.62833246711,27563.273078725
2025-11-11T01:06:44+08:00,-13.411998774826,-174.95831168607,423.78089448891,27562.83668856
2025-11-11T01:06:54+08:00,-13.911318852621,-174.5765291976,423.93530805139,27562.398924119
